"CAM","ID","MIN","MAX","COORD"
1428,1,297,297,1917166077
1428,2,493,493,1917166077
1428,3,209,209,1917166077
1428,4,401,401,1917166077
1428,5,565,565,1917166077
1428,6,335,335,1917166077
1428,7,373,373,1917166077
1428,8,163,163,1917166077
1428,9,175,175,1917166077
1428,10,239,239,1917166077
1428,11,263,263,1917166077
1428,12,297,297,1917166077
1428,13,341,341,1917166077
1428,14,377,377,1917166077
1428,15,397,397,1917166077
1428,16,453,453,1917166077
1428,17,465,465,1917166077
1428,18,511,511,1917166077
1428,19,149,149,1917166077
1428,20,401,401,1917166077
1428,21,195,195,1917166077
1428,22,497,497,1917166077
1428,23,287,287,1917166077
1428,24,557,557,1917166077
1428,25,203,203,1917166077
1445,1,297,297,1856465635
1445,2,491,491,1856465635
1445,3,479,479,1856465635
1445,4,393,393,1856465635
1445,5,339,339,1856465635
1445,6,341,341,1856465635
1445,7,381,381,1856465635
1445,8,163,163,1856465635
1445,9,177,177,1856465635
1445,10,241,241,1856465635
1445,11,265,265,1856465635
1445,12,299,299,1856465635
1445,13,343,343,1856465635
1445,14,377,377,1856465635
1445,15,403,403,1856465635
1445,16,455,455,1856465635
1445,17,467,467,1856465635
1445,18,515,515,1856465635
1445,19,151,151,1856465635
1445,20,403,403,1856465635
1445,21,195,195,1856465635
1445,22,503,503,1856465635
1445,23,289,289,1856465635
1445,24,561,561,1856465635
1445,25,205,205,1856465635
1460,1,297,297,1796465177
1460,2,491,491,1796465177
1460,3,485,485,1796465177
1460,4,403,403,1796465177
1460,5,347,347,1796465177
1460,6,339,339,1796465177
1460,7,385,385,1796465177
1460,8,163,163,1796465177
1460,9,175,175,1796465177
1460,10,243,243,1796465177
1460,11,265,265,1796465177
1460,12,299,299,1796465177
1460,13,343,343,1796465177
1460,14,377,377,1796465177
1460,15,401,401,1796465177
1460,16,455,455,1796465177
1460,17,467,467,1796465177
1460,18,511,511,1796465177
1460,19,151,151,1796465177
1460,20,403,403,1796465177
1460,21,627,627,1796465177
1460,22,503,503,1796465177
1460,23,291,291,1796465177
1460,24,561,561,1796465177
1460,25,205,205,1796465177
1478,1,301,301,1737964705
1478,2,497,497,1737964705
1478,3,479,479,1737964705
1478,4,399,399,1737964705
1478,5,345,345,1737964705
1478,6,339,339,1737964705
1478,7,377,377,1737964705
1478,8,163,163,1737964705
1478,9,179,179,1737964705
1478,10,245,245,1737964705
1478,11,267,267,1737964705
1478,12,303,303,1737964705
1478,13,347,347,1737964705
1478,14,381,381,1737964705
1478,15,403,403,1737964705
1478,16,457,457,1737964705
1478,17,471,471,1737964705
1478,18,515,515,1737964705
1478,19,153,153,1737964705
1478,20,407,407,1737964705
1478,21,623,623,1737964705
1478,22,507,507,1737964705
1478,23,293,293,1737964705
1478,24,563,563,1737964705
1478,25,209,209,1737964705
1493,1,301,301,1680164225
1493,2,493,493,1680164225
1493,3,483,483,1680164225
1493,4,401,401,1680164225
1493,5,345,345,1680164225
1493,6,343,343,1680164225
1493,7,379,379,1680164225
1493,8,165,165,1680164225
1493,9,181,181,1680164225
1493,10,247,247,1680164225
1493,11,271,271,1680164225
1493,12,303,303,1680164225
1493,13,347,347,1680164225
1493,14,381,381,1680164225
1493,15,407,407,1680164225
1493,16,461,461,1680164225
1493,17,471,471,1680164225
1493,18,517,517,1680164225
1493,19,153,153,1680164225
1493,20,409,409,1680164225
1493,21,197,197,1680164225
1493,22,493,493,1680164225
1493,23,293,293,1680164225
1493,24,563,563,1680164225
1493,25,209,209,1680164225
1510,1,301,301,1623163722
1510,2,499,499,1623163722
1510,3,475,475,1623163722
1510,4,409,409,1623163722
1510,5,573,573,1623163722
1510,6,339,339,1623163722
1510,7,383,383,1623163722
1510,8,165,165,1623163722
1510,9,181,181,1623163722
1510,10,247,247,1623163722
1510,11,271,271,1623163722
1510,12,303,303,1623163722
1510,13,347,347,1623163722
1510,14,385,385,1623163722
1510,15,405,405,1623163722
1510,16,461,461,1623163722
1510,17,471,471,1623163722
1510,18,519,519,1623163722
1510,19,153,153,1623163722
1510,20,407,407,1623163722
1510,21,625,625,1623163722
1510,22,503,503,1623163722
1510,23,295,295,1623163722
1510,24,565,565,1623163722
1510,25,211,211,1623163722
1525,1,301,301,1568463212
1525,2,493,493,1568463212
1525,3,477,477,1568463212
1525,4,409,409,1568463212
1525,5,573,573,1568463212
1525,6,343,343,1568463212
1525,7,377,377,1568463212
1525,8,165,165,1568463212
1525,9,185,185,1568463212
1525,10,251,251,1568463212
1525,11,273,273,1568463212
1525,12,307,307,1568463212
1525,13,351,351,1568463212
1525,14,387,387,1568463212
1525,15,409,409,1568463212
1525,16,463,463,1568463212
1525,17,471,471,1568463212
1525,18,521,521,1568463212
1525,19,155,155,1568463212
1525,20,411,411,1568463212
1525,21,621,621,1568463212
1525,22,507,507,1568463212
1525,23,297,297,1568463212
1525,24,569,569,1568463212
1525,25,213,213,1568463212
1541,1,307,307,1514462680
1541,2,507,507,1514462680
1541,3,489,489,1514462680
1541,4,407,407,1514462680
1541,5,571,571,1514462680
1541,6,345,345,1514462680
1541,7,383,383,1514462680
1541,8,167,167,1514462680
1541,9,185,185,1514462680
1541,10,249,249,1514462680
1541,11,275,275,1514462680
1541,12,307,307,1514462680
1541,13,349,349,1514462680
1541,14,387,387,1514462680
1541,15,409,409,1514462680
1541,16,463,463,1514462680
1541,17,475,475,1514462680
1541,18,521,521,1514462680
1541,19,157,157,1514462680
1541,20,413,413,1514462680
1541,21,625,625,1514462680
1541,22,505,505,1514462680
1541,23,297,297,1514462680
1541,24,567,567,1514462680
1541,25,213,213,1514462680
1558,1,303,303,1461162140
1558,2,497,497,1461162140
1558,3,479,479,1461162140
1558,4,407,407,1461162140
1558,5,571,571,1461162140
1558,6,345,345,1461162140
1558,7,381,381,1461162140
1558,8,165,165,1461162140
1558,9,187,187,1461162140
1558,10,253,253,1461162140
1558,11,275,275,1461162140
1558,12,307,307,1461162140
1558,13,353,353,1461162140
1558,14,389,389,1461162140
1558,15,409,409,1461162140
1558,16,465,465,1461162140
1558,17,473,473,1461162140
1558,18,523,523,1461162140
1558,19,157,157,1461162140
1558,20,413,413,1461162140
1558,21,631,631,1461162140
1558,22,503,503,1461162140
1558,23,299,299,1461162140
1558,24,573,573,1461162140
1558,25,217,217,1461162140
1574,1,309,309,1410161592
1574,2,501,501,1410161592
1574,3,487,487,1410161592
1574,4,409,409,1410161592
1574,5,353,353,1410161592
1574,6,349,349,1410161592
1574,7,389,389,1410161592
1574,8,167,167,1410161592
1574,9,191,191,1410161592
1574,10,255,255,1410161592
1574,11,277,277,1410161592
1574,12,315,315,1410161592
1574,13,357,357,1410161592
1574,14,391,391,1410161592
1574,15,411,411,1410161592
1574,16,467,467,1410161592
1574,17,477,477,1410161592
1574,18,527,527,1410161592
1574,19,161,161,1410161592
1574,20,415,415,1410161592
1574,21,621,621,1410161592
1574,22,505,505,1410161592
1574,23,303,303,1410161592
1574,24,575,575,1410161592
1574,25,219,219,1410161592
1591,1,307,307,1359961022
1591,2,505,505,1359961022
1591,3,487,487,1359961022
1591,4,417,417,1359961022
1591,5,581,581,1359961022
1591,6,351,351,1359961022
1591,7,383,383,1359961022
1591,8,169,169,1359961022
1591,9,189,189,1359961022
1591,10,257,257,1359961022
1591,11,279,279,1359961022
1591,12,311,311,1359961022
1591,13,355,355,1359961022
1591,14,393,393,1359961022
1591,15,413,413,1359961022
1591,16,467,467,1359961022
1591,17,479,479,1359961022
1591,18,525,525,1359961022
1591,19,161,161,1359961022
1591,20,417,417,1359961022
1591,21,621,621,1359961022
1591,22,507,507,1359961022
1591,23,303,303,1359961022
1591,24,575,575,1359961022
1591,25,221,221,1359961022
-2036,1,339,339,614440960
-2036,2,287,287,614440960
-2036,3,267,267,614440960
-2036,4,183,183,614440960
-2036,5,375,375,614440960
-2036,6,379,379,614440960
-2036,7,417,417,614440960
-2036,8,537,537,614440960
-2036,9,241,241,614440960
-2036,10,303,303,614440960
-2036,11,327,327,614440960
-2036,12,355,355,614440960
-2036,13,409,409,614440960
-2036,14,447,447,614440960
-2036,15,455,455,614440960
-2036,16,515,515,614440960
-2036,17,155,155,614440960
-2036,18,185,185,614440960
-2036,19,213,213,614440960
-2036,20,467,467,614440960
-2036,21,215,215,614440960
-2036,22,1000,1001,614440960
-2036,23,355,355,614440960
-2036,24,155,155,614440960
-2036,25,273,273,614440960
1834,1,325,325,793651310
1834,2,277,277,793651310
1834,3,501,501,793651310
1834,4,175,175,793651310
1834,5,361,361,793651310
1834,6,363,363,793651310
1834,7,401,401,793651310
1834,8,187,187,793651310
1834,9,215,215,793651310
1834,10,279,279,793651310
1834,11,303,303,793651310
1834,12,335,335,793651310
1834,13,383,383,793651310
1834,14,419,419,793651310
1834,15,433,433,793651310
1834,16,491,491,793651310
1834,17,497,497,793651310
1834,18,551,551,793651310
1834,19,607,607,793651310
1834,20,443,443,793651310
1834,21,209,209,793651310
1834,22,513,513,793651310
1834,23,329,329,793651310
1834,24,137,137,793651310
1834,25,249,249,793651310
1848,15,437,437,769650597
1848,16,495,495,769650597
1848,17,503,503,769650597
1866,15,435,435,746449877
1866,16,495,495,746449877
1866,17,503,503,746449877
1880,15,439,439,725449150
1880,16,497,497,725449150
1880,17,503,503,725449150
1898,15,445,445,706648422
1898,16,503,503,706648422
1898,17,507,507,706648422
1912,15,439,439,689447687
1912,16,499,499,689447687
1912,17,507,507,689447687
1929,15,445,445,673646952
1929,16,501,501,673646952
1929,17,509,509,673646952
1944,15,443,443,659446210
1944,16,505,505,659446210
1944,17,153,153,659446210
1963,15,443,443,647445467
1963,16,505,505,647445467
1963,17,153,153,647445467
1979,15,447,447,637644717
1979,16,505,505,637644717
1979,17,153,153,637644717
1993,15,449,449,629443967
1993,16,509,509,629443967
1993,17,153,153,629443967
2012,15,447,447,622643217
2012,16,509,509,622643217
2012,17,153,153,622643217
2028,15,451,451,618142467
2028,16,513,513,618142467
2028,17,153,153,618142467
-1268,1,395,395,2511112580
-1268,2,347,347,2511112580
-1268,3,325,325,2511112580
-1268,4,479,479,2511112580
-1268,5,183,183,2511112580
-1268,6,445,445,2511112580
-1268,7,207,207,2511112580
-1268,8,283,283,2511112580
-1268,9,329,329,2511112580
-1268,10,395,395,2511112580
-1268,11,417,417,2511112580
-1268,12,437,437,2511112580
-1268,13,501,501,2511112580
-1268,14,541,541,2511112580
-1268,15,169,169,2511112580
-1268,16,601,601,2511112580
-1268,17,237,237,2511112580
-1268,18,271,271,2511112580
-1268,19,303,303,2511112580
-1268,20,559,559,2511112580
-1268,21,863,863,2511112580
-1268,22,367,367,2511112580
-1268,23,449,449,2511112580
-1268,24,257,257,2511112580
-1268,25,373,373,2511112580
-1250,1,397,397,2580912295
-1250,2,351,351,2580912295
-1250,3,325,325,2580912295
-1250,4,485,485,2580912295
-1250,5,183,183,2580912295
-1250,6,445,445,2580912295
-1250,7,207,207,2580912295
-1250,8,287,287,2580912295
-1250,9,333,333,2580912295
-1250,10,395,395,2580912295
-1250,11,419,419,2580912295
-1250,12,439,439,2580912295
-1250,13,503,503,2580912295
-1250,14,545,545,2580912295
-1250,15,171,171,2580912295
-1250,16,207,207,2580912295
-1250,17,239,239,2580912295
-1250,18,271,271,2580912295
-1250,19,305,305,2580912295
-1250,20,563,563,2580912295
-1250,21,873,873,2580912295
-1250,22,363,363,2580912295
-1250,23,451,451,2580912295
-1250,24,261,261,2580912295
-1250,25,375,375,2580912295
-1232,1,397,397,2651412032
-1232,2,349,349,2651412032
-1232,3,329,329,2651412032
-1232,4,483,483,2651412032
-1232,5,185,185,2651412032
-1232,6,449,449,2651412032
-1232,7,209,209,2651412032
-1232,8,289,289,2651412032
-1232,9,333,333,2651412032
-1232,10,399,399,2651412032
-1232,11,421,421,2651412032
-1232,12,441,441,2651412032
-1232,13,505,505,2651412032
-1232,14,547,547,2651412032
-1232,15,175,175,2651412032
-1232,16,211,211,2651412032
-1232,17,239,239,2651412032
-1232,18,275,275,2651412032
-1232,19,307,307,2651412032
-1232,20,565,565,2651412032
-1232,21,497,497,2651412032
-1232,22,369,369,2651412032
-1232,23,453,453,2651412032
-1232,24,263,263,2651412032
-1232,25,377,377,2651412032
-1221,1,399,399,2722611792
-1221,2,351,351,2722611792
-1221,3,329,329,2722611792
-1221,4,483,483,2722611792
-1221,5,185,185,2722611792
-1221,6,453,453,2722611792
-1221,7,211,211,2722611792
-1221,8,291,291,2722611792
-1221,9,335,335,2722611792
-1221,10,399,399,2722611792
-1221,11,423,423,2722611792
-1221,12,441,441,2722611792
-1221,13,507,507,2722611792
-1221,14,549,549,2722611792
-1221,15,177,177,2722611792
-1221,16,213,213,2722611792
-1221,17,245,245,2722611792
-1221,18,277,277,2722611792
-1221,19,309,309,2722611792
-1221,20,567,567,2722611792
-1221,21,867,867,2722611792
-1221,22,367,367,2722611792
-1221,23,455,455,2722611792
-1221,24,265,265,2722611792
-1221,25,381,381,2722611792
-1203,1,399,399,2794611560
-1203,2,351,351,2794611560
-1203,3,329,329,2794611560
-1203,4,487,487,2794611560
-1203,5,185,185,2794611560
-1203,6,455,455,2794611560
-1203,7,211,211,2794611560
-1203,8,291,291,2794611560
-1203,9,339,339,2794611560
-1203,10,401,401,2794611560
-1203,11,425,425,2794611560
-1203,12,445,445,2794611560
-1203,13,509,509,2794611560
-1203,14,553,553,2794611560
-1203,15,181,181,2794611560
-1203,16,213,213,2794611560
-1203,17,243,243,2794611560
-1203,18,281,281,2794611560
-1203,19,313,313,2794611560
-1203,20,569,569,2794611560
-1203,21,867,867,2794611560
-1203,22,367,367,2794611560
-1203,23,457,457,2794611560
-1203,24,269,269,2794611560
-1203,25,383,383,2794611560
-1186,1,405,405,2867411350
-1186,2,359,359,2867411350
-1186,3,329,329,2867411350
-1186,4,489,489,2867411350
-1186,5,187,187,2867411350
-1186,6,455,455,2867411350
-1186,7,215,215,2867411350
-1186,8,295,295,2867411350
-1186,9,341,341,2867411350
-1186,10,405,405,2867411350
-1186,11,429,429,2867411350
-1186,12,447,447,2867411350
-1186,13,511,511,2867411350
-1186,14,555,555,2867411350
-1186,15,181,181,2867411350
-1186,16,217,217,2867411350
-1186,17,245,245,2867411350
-1186,18,279,279,2867411350
-1186,19,315,315,2867411350
-1186,20,155,155,2867411350
-1186,21,709,709,2867411350
-1186,22,371,371,2867411350
-1186,23,459,459,2867411350
-1186,24,271,271,2867411350
-1186,25,385,385,2867411350
-1168,1,401,401,2940111162
-1168,2,355,355,2940111162
-1168,3,333,333,2940111162
-1168,4,489,489,2940111162
-1168,5,189,189,2940111162
-1168,6,457,457,2940111162
-1168,7,215,215,2940111162
-1168,8,295,295,2940111162
-1168,9,343,343,2940111162
-1168,10,407,407,2940111162
-1168,11,431,431,2940111162
-1168,12,449,449,2940111162
-1168,13,515,515,2940111162
-1168,14,557,557,2940111162
-1168,15,183,183,2940111162
-1168,16,219,219,2940111162
-1168,17,249,249,2940111162
-1168,18,285,285,2940111162
-1168,19,315,315,2940111162
-1168,20,155,155,2940111162
-1168,21,1000,1001,2940111162
-1168,22,371,371,2940111162
-1168,23,463,463,2940111162
-1168,24,273,273,2940111162
-1168,25,389,389,2940111162
-1151,1,401,401,3013610990
-1151,2,363,363,3013610990
-1151,3,335,335,3013610990
-1151,4,495,495,3013610990
-1151,5,189,189,3013610990
-1151,6,453,453,3013610990
-1151,7,217,217,3013610990
-1151,8,299,299,3013610990
-1151,9,347,347,3013610990
-1151,10,409,409,3013610990
-1151,11,433,433,3013610990
-1151,12,453,453,3013610990
-1151,13,519,519,3013610990
-1151,14,561,561,3013610990
-1151,15,187,187,3013610990
-1151,16,225,225,3013610990
-1151,17,253,253,3013610990
-1151,18,287,287,3013610990
-1151,19,319,319,3013610990
-1151,20,155,155,3013610990
-1151,21,1000,1001,3013610990
-1151,22,371,371,3013610990
-1151,23,465,465,3013610990
-1151,24,277,277,3013610990
-1151,25,393,393,3013610990
-1139,1,409,409,3087110832
-1139,2,361,361,3087110832
-1139,3,339,339,3087110832
-1139,4,499,499,3087110832
-1139,5,191,191,3087110832
-1139,6,459,459,3087110832
-1139,7,485,485,3087110832
-1139,8,303,303,3087110832
-1139,9,347,347,3087110832
-1139,10,413,413,3087110832
-1139,11,437,437,3087110832
-1139,12,455,455,3087110832
-1139,13,519,519,3087110832
-1139,14,561,561,3087110832
-1139,15,187,187,3087110832
-1139,16,225,225,3087110832
-1139,17,253,253,3087110832
-1139,18,287,287,3087110832
-1139,19,321,321,3087110832
-1139,20,155,155,3087110832
-1139,21,1000,1001,3087110832
-1139,22,373,373,3087110832
-1139,23,467,467,3087110832
-1139,24,279,279,3087110832
-1139,25,393,393,3087110832
-1123,1,411,411,3161410690
-1123,2,369,369,3161410690
-1123,3,337,337,3161410690
-1123,4,497,497,3161410690
-1123,5,193,193,3161410690
-1123,6,463,463,3161410690
-1123,7,479,479,3161410690
-1123,8,299,299,3161410690
-1123,9,349,349,3161410690
-1123,10,415,415,3161410690
-1123,11,437,437,3161410690
-1123,12,459,459,3161410690
-1123,13,523,523,3161410690
-1123,14,565,565,3161410690
-1123,15,191,191,3161410690
-1123,16,225,225,3161410690
-1123,17,255,255,3161410690
-1123,18,289,289,3161410690
-1123,19,325,325,3161410690
-1123,20,157,157,3161410690
-1123,21,713,713,3161410690
-1123,22,375,375,3161410690
-1123,23,469,469,3161410690
-1123,24,283,283,3161410690
-1123,25,397,397,3161410690
-1106,1,409,409,3235610570
-1106,2,359,359,3235610570
-1106,3,343,343,3235610570
-1106,4,497,497,3235610570
-1106,5,195,195,3235610570
-1106,6,175,175,3235610570
-1106,7,487,487,3235610570
-1106,8,305,305,3235610570
-1106,9,355,355,3235610570
-1106,10,417,417,3235610570
-1106,11,439,439,3235610570
-1106,12,459,459,3235610570
-1106,13,527,527,3235610570
-1106,14,567,567,3235610570
-1106,15,193,193,3235610570
-1106,16,229,229,3235610570
-1106,17,259,259,3235610570
-1106,18,295,295,3235610570
-1106,19,329,329,3235610570
-1106,20,159,159,3235610570
-1106,21,727,727,3235610570
-1106,22,375,375,3235610570
-1106,23,473,473,3235610570
-1106,24,287,287,3235610570
-1106,25,399,399,3235610570
-1089,1,413,413,3310610472
-1089,2,365,365,3310610472
-1089,3,345,345,3310610472
-1089,4,503,503,3310610472
-1089,5,195,195,3310610472
-1089,6,177,177,3310610472
-1089,7,485,485,3310610472
-1089,8,309,309,3310610472
-1089,9,355,355,3310610472
-1089,10,419,419,3310610472
-1089,11,443,443,3310610472
-1089,12,463,463,3310610472
-1089,13,527,527,3310610472
-1089,14,571,571,3310610472
-1089,15,193,193,3310610472
-1089,16,229,229,3310610472
-1089,17,259,259,3310610472
-1089,18,293,293,3310610472
-1089,19,329,329,3310610472
-1089,20,161,161,3310610472
-1089,21,1000,1001,3310610472
-1089,22,375,375,3310610472
-1089,23,473,473,3310610472
-1089,24,287,287,3310610472
-1089,25,401,401,3310610472
-1073,1,413,413,3385610390
-1073,2,367,367,3385610390
-1073,3,347,347,3385610390
-1073,4,501,501,3385610390
-1073,5,197,197,3385610390
-1073,6,177,177,3385610390
-1073,7,489,489,3385610390
-1073,8,309,309,3385610390
-1073,9,359,359,3385610390
-1073,10,421,421,3385610390
-1073,11,445,445,3385610390
-1073,12,465,465,3385610390
-1073,13,529,529,3385610390
-1073,14,573,573,3385610390
-1073,15,197,197,3385610390
-1073,16,233,233,3385610390
-1073,17,265,265,3385610390
-1073,18,299,299,3385610390
-1073,19,335,335,3385610390
-1073,20,163,163,3385610390
-1073,21,877,877,3385610390
-1073,22,377,377,3385610390
-1073,23,477,477,3385610390
-1073,24,291,291,3385610390
-1073,25,403,403,3385610390
-1056,1,417,417,3460610322
-1056,2,367,367,3460610322
-1056,3,341,341,3460610322
-1056,4,501,501,3460610322
-1056,5,199,199,3460610322
-1056,6,177,177,3460610322
-1056,7,483,483,3460610322
-1056,8,311,311,3460610322
-1056,9,361,361,3460610322
-1056,10,423,423,3460610322
-1056,11,447,447,3460610322
-1056,12,467,467,3460610322
-1056,13,533,533,3460610322
-1056,14,575,575,3460610322
-1056,15,199,199,3460610322
-1056,16,235,235,3460610322
-1056,17,265,265,3460610322
-1056,18,299,299,3460610322
-1056,19,333,333,3460610322
-1056,20,165,165,3460610322
-1056,21,707,707,3460610322
-1056,22,377,377,3460610322
-1056,23,479,479,3460610322
-1056,24,293,293,3460610322
-1056,25,407,407,3460610322
-1039,1,417,417,3535610277
-1039,2,365,365,3535610277
-1039,3,345,345,3535610277
-1039,4,501,501,3535610277
-1039,5,201,201,3535610277
-1039,6,177,177,3535610277
-1039,7,491,491,3535610277
-1039,8,311,311,3535610277
-1039,9,365,365,3535610277
-1039,10,427,427,3535610277
-1039,11,451,451,3535610277
-1039,12,469,469,3535610277
-1039,13,535,535,3535610277
-1039,14,577,577,3535610277
-1039,15,201,201,3535610277
-1039,16,237,237,3535610277
-1039,17,267,267,3535610277
-1039,18,299,299,3535610277
-1039,19,337,337,3535610277
-1039,20,167,167,3535610277
-1039,21,873,873,3535610277
-1039,22,381,381,3535610277
-1039,23,481,481,3535610277
-1039,24,295,295,3535610277
-1039,25,409,409,3535610277
-1028,1,415,415,3610610247
-1028,2,371,371,3610610247
-1028,3,343,343,3610610247
-1028,4,501,501,3610610247
-1028,5,203,203,3610610247
-1028,6,179,179,3610610247
-1028,7,489,489,3610610247
-1028,8,317,317,3610610247
-1028,9,365,365,3610610247
-1028,10,431,431,3610610247
-1028,11,453,453,3610610247
-1028,12,471,471,3610610247
-1028,13,539,539,3610610247
-1028,14,581,581,3610610247
-1028,15,203,203,3610610247
-1028,16,239,239,3610610247
-1028,17,271,271,3610610247
-1028,18,305,305,3610610247
-1028,19,339,339,3610610247
-1028,20,171,171,3610610247
-1028,21,877,877,3610610247
-1028,22,381,381,3610610247
-1028,23,487,487,3610610247
-1028,24,299,299,3610610247
-1028,25,413,413,3610610247
-1024,1,423,423,3686410240
-1024,2,373,373,3686410240
-1024,3,347,347,3686410240
-1024,4,505,505,3686410240
-1024,5,205,205,3686410240
-1024,6,179,179,3686410240
-1024,7,497,497,3686410240
-1024,8,317,317,3686410240
-1024,9,367,367,3686410240
-1024,10,433,433,3686410240
-1024,11,455,455,3686410240
-1024,12,471,471,3686410240
-1024,13,541,541,3686410240
-1024,14,583,583,3686410240
-1024,15,205,205,3686410240
-1024,16,243,243,3686410240
-1024,17,273,273,3686410240
-1024,18,307,307,3686410240
-1024,19,343,343,3686410240
-1024,20,173,173,3686410240
-1024,21,719,719,3686410240
-1024,22,381,381,3686410240
-1024,23,487,487,3686410240
-1024,24,301,301,3686410240
-1024,25,415,415,3686410240
-1022,1,423,423,3762110247
-1022,2,375,375,3762110247
-1022,3,355,355,3762110247
-1022,4,505,505,3762110247
-1022,5,207,207,3762110247
-1022,6,181,181,3762110247
-1022,7,501,501,3762110247
-1022,8,321,321,3762110247
-1022,9,373,373,3762110247
-1022,10,435,435,3762110247
-1022,11,459,459,3762110247
-1022,12,475,475,3762110247
-1022,13,545,545,3762110247
-1022,14,587,587,3762110247
-1022,15,207,207,3762110247
-1022,16,245,245,3762110247
-1022,17,275,275,3762110247
-1022,18,309,309,3762110247
-1022,19,345,345,3762110247
-1022,20,175,175,3762110247
-1022,21,727,727,3762110247
-1022,22,381,381,3762110247
-1022,23,491,491,3762110247
-1022,24,305,305,3762110247
-1022,25,421,421,3762110247
-1005,1,429,429,3837110277
-1005,2,381,381,3837110277
-1005,3,359,359,3837110277
-1005,4,509,509,3837110277
-1005,5,209,209,3837110277
-1005,6,183,183,3837110277
-1005,7,493,493,3837110277
-1005,8,321,321,3837110277
-1005,9,375,375,3837110277
-1005,10,437,437,3837110277
-1005,11,461,461,3837110277
-1005,12,479,479,3837110277
-1005,13,547,547,3837110277
-1005,14,589,589,3837110277
-1005,15,211,211,3837110277
-1005,16,249,249,3837110277
-1005,17,275,275,3837110277
-1005,18,313,313,3837110277
-1005,19,349,349,3837110277
-1005,20,179,179,3837110277
-1005,21,727,727,3837110277
-1005,22,385,385,3837110277
-1005,23,493,493,3837110277
-1005,24,307,307,3837110277
-1005,25,421,421,3837110277
-989,1,423,423,3912110322
-989,2,379,379,3912110322
-989,3,353,353,3912110322
-989,4,515,515,3912110322
-989,5,211,211,3912110322
-989,6,183,183,3912110322
-989,7,497,497,3912110322
-989,8,323,323,3912110322
-989,9,377,377,3912110322
-989,10,439,439,3912110322
-989,11,463,463,3912110322
-989,12,479,479,3912110322
-989,13,547,547,3912110322
-989,14,593,593,3912110322
-989,15,213,213,3912110322
-989,16,249,249,3912110322
-989,17,281,281,3912110322
-989,18,313,313,3912110322
-989,19,349,349,3912110322
-989,20,179,179,3912110322
-989,21,885,885,3912110322
-989,22,803,803,3912110322
-989,23,495,495,3912110322
-989,24,309,309,3912110322
-989,25,423,423,3912110322
-972,1,427,427,3987110390
-972,2,381,381,3987110390
-972,3,361,361,3987110390
-972,4,523,523,3987110390
-972,5,211,211,3987110390
-972,6,185,185,3987110390
-972,7,501,501,3987110390
-972,8,327,327,3987110390
-972,9,379,379,3987110390
-972,10,441,441,3987110390
-972,11,465,465,3987110390
-972,12,481,481,3987110390
-972,13,551,551,3987110390
-972,14,595,595,3987110390
-972,15,215,215,3987110390
-972,16,251,251,3987110390
-972,17,281,281,3987110390
-972,18,317,317,3987110390
-972,19,353,353,3987110390
-972,20,183,183,3987110390
-972,21,739,739,3987110390
-972,22,803,803,3987110390
-972,23,499,499,3987110390
-972,24,315,315,3987110390
-972,25,427,427,3987110390
-955,1,429,429,4062110472
-955,2,381,381,4062110472
-955,3,357,357,4062110472
-955,4,515,515,4062110472
-955,5,213,213,4062110472
-955,6,187,187,4062110472
-955,7,499,499,4062110472
-955,8,327,327,4062110472
-955,9,381,381,4062110472
-955,10,443,443,4062110472
-955,11,467,467,4062110472
-955,12,483,483,4062110472
-955,13,553,553,4062110472
-955,14,597,597,4062110472
-955,15,217,217,4062110472
-955,16,255,255,4062110472
-955,17,283,283,4062110472
-955,18,319,319,4062110472
-955,19,355,355,4062110472
-955,20,185,185,4062110472
-955,21,735,735,4062110472
-955,22,805,805,4062110472
-955,23,501,501,4062110472
-955,24,315,315,4062110472
-955,25,429,429,4062110472
-939,1,431,431,4137110570
-939,2,383,383,4137110570
-939,3,361,361,4137110570
-939,4,513,513,4137110570
-939,5,215,215,4137110570
-939,6,189,189,4137110570
-939,7,511,511,4137110570
-939,8,333,333,4137110570
-939,9,383,383,4137110570
-939,10,445,445,4137110570
-939,11,469,469,4137110570
-939,12,487,487,4137110570
-939,13,557,557,4137110570
-939,14,599,599,4137110570
-939,15,219,219,4137110570
-939,16,257,257,4137110570
-939,17,285,285,4137110570
-939,18,321,321,4137110570
-939,19,359,359,4137110570
-939,20,187,187,4137110570
-939,21,721,721,4137110570
-939,22,803,803,4137110570
-939,23,503,503,4137110570
-939,24,319,319,4137110570
-939,25,431,431,4137110570
-927,1,431,431,4211410690
-927,2,387,387,4211410690
-927,3,359,359,4211410690
-927,4,515,515,4211410690
-927,5,217,217,4211410690
-927,6,193,193,4211410690
-927,7,503,503,4211410690
-927,8,333,333,4211410690
-927,9,387,387,4211410690
-927,10,451,451,4211410690
-927,11,475,475,4211410690
-927,12,489,489,4211410690
-927,13,559,559,4211410690
-927,14,163,163,4211410690
-927,15,225,225,4211410690
-927,16,259,259,4211410690
-927,17,289,289,4211410690
-927,18,325,325,4211410690
-927,19,361,361,4211410690
-927,20,191,191,4211410690
-927,21,729,729,4211410690
-927,22,807,807,4211410690
-927,23,507,507,4211410690
-927,24,321,321,4211410690
-927,25,435,435,4211410690
-911,1,437,437,4285610832
-911,2,387,387,4285610832
-911,3,367,367,4285610832
-911,4,521,521,4285610832
-911,5,219,219,4285610832
-911,6,195,195,4285610832
-911,7,507,507,4285610832
